raceid,year,constructorid,fastestLapTime,fastestLapSpeed,grid,position,statusId,
201,1998,17,\N,\N,4,6,finished,
201,1998,22,\N,\N,8,7,finished,
201,1998,6,\N,\N,6,8,finished,
201,1998,3,\N,\N,10,9,finished,
201,1998,15,\N,\N,11,10,finished,
201,1998,22,\N,\N,7,11,finished,
201,1998,20,\N,\N,14,12,finished,
201,1998,25,\N,\N,15,13,finished,
201,1998,21,\N,\N,17,14,finished,
201,1998,20,\N,\N,16,15,finished,
201,1998,18,\N,\N,21,16,finished,
201,1998,15,\N,\N,12,R,DNF,
201,1998,18,\N,\N,20,R,DNF,
201,1998,24,\N,\N,13,R,DNF,
201,1998,24,\N,\N,19,R,DNF,
201,1998,21,\N,\N,18,R,DNF,
202,1998,6,\N,\N,3,1,finished,
202,1998,1,\N,\N,2,2,finished,
202,1998,3,\N,\N,6,3,finished,
202,1998,17,\N,\N,4,4,finished,
202,1998,3,\N,\N,7,5,finished,
202,1998,1,\N,\N,1,6,finished,
202,1998,15,\N,\N,11,7,finished,
202,1998,22,\N,\N,8,8,finished,
202,1998,17,\N,\N,10,9,finished,
202,1998,15,\N,\N,15,10,finished,
202,1998,21,\N,\N,12,11,finished,
202,1998,20,\N,\N,20,12,finished,
202,1998,24,\N,\N,17,13,finished,
202,1998,25,\N,\N,18,14,finished,
202,1998,18,\N,\N,19,15,finished,
202,1998,22,\N,\N,9,R,DNF,
202,1998,24,\N,\N,14,R,DNF,
202,1998,20,\N,\N,16,R,DNF,
202,1998,21,\N,\N,13,R,DNF,
202,1998,6,\N,\N,5,R,DNF,
202,1998,18,\N,\N,21,R,DNF,
203,1998,17,\N,\N,3,1,finished,
203,1998,17,\N,\N,8,2,finished,
203,1998,15,\N,\N,10,3,finished,
203,1998,3,\N,\N,9,4,finished,
203,1998,21,\N,\N,16,5,finished,
203,1998,20,\N,\N,13,6,finished,
203,1998,1,\N,\N,2,7,finished,
203,1998,18,\N,\N,21,8,finished,
203,1998,22,\N,\N,7,R,accident,
203,1998,6,\N,\N,4,R,accident,
203,1998,6,\N,\N,5,R,accident,
203,1998,18,\N,\N,22,R,DNF,
203,1998,3,\N,\N,6,R,accident,
203,1998,25,\N,\N,19,R,accident,
203,1998,24,\N,\N,17,R,DNF,
203,1998,1,\N,\N,1,R,accident,
203,1998,22,\N,\N,11,R,accident,
203,1998,15,\N,\N,12,R,accident,
203,1998,24,\N,\N,15,W,accident,
203,1998,20,\N,\N,14,W,accident,
203,1998,21,\N,\N,18,W,accident,
203,1998,25,\N,\N,20,W,accident,
204,1998,6,\N,\N,1,1,finished,
204,1998,6,\N,\N,5,2,finished,
204,1998,17,\N,\N,6,3,finished,
204,1998,1,\N,\N,3,4,finished,
204,1998,15,\N,\N,8,5,finished,
204,1998,17,\N,\N,14,6,finished,
204,1998,3,\N,\N,12,7,finished,
204,1998,22,\N,\N,11,8,finished,
204,1998,25,\N,\N,19,9,finished,
204,1998,24,\N,\N,13,10,finished,
204,1998,18,\N,\N,22,11,finished,
204,1998,25,\N,\N,18,12,finished,
204,1998,20,\N,\N,10,13,finished,
204,1998,24,\N,\N,17,R,DNF,
204,1998,3,\N,\N,2,R,accident,
204,1998,21,\N,\N,16,R,DNF,
204,1998,22,\N,\N,7,R,DNF,
204,1998,1,\N,\N,4,R,DNF,
204,1998,20,\N,\N,9,R,DNF,
204,1998,18,\N,\N,21,R,DNF,
204,1998,15,\N,\N,15,R,accident,
204,1998,21,\N,\N,20,R,accident,
205,1998,1,\N,\N,3,1,finished,
205,1998,6,\N,\N,1,2,finished,
205,1998,1,\N,\N,5,3,finished,
205,1998,6,\N,\N,2,4,finished,
205,1998,3,\N,\N,7,5,finished,
205,1998,22,\N,\N,4,6,finished,
205,1998,22,\N,\N,8,7,finished,
205,1998,3,\N,\N,9,8,finished,
205,1998,17,\N,\N,10,9,finished,
205,1998,15,\N,\N,11,10,finished,
205,1998,24,\N,\N,12,11,finished,
205,1998,20,\N,\N,15,12,finished,
205,1998,24,\N,\N,18,13,finished,
205,1998,21,\N,\N,16,14,finished,
205,1998,18,\N,\N,20,15,finished,
205,1998,25,\N,\N,19,16,finished,
205,1998,18,\N,\N,21,R,DNF,
205,1998,17,\N,\N,6,R,DNF,
205,1998,15,\N,\N,13,R,DNF,
205,1998,25,\N,\N,22,R,DNF,
205,1998,20,\N,\N,14,R,DNF,
205,1998,21,\N,\N,17,R,DNF,
206,1998,1,\N,\N,2,1,finished,
206,1998,6,\N,\N,4,2,finished,
206,1998,1,\N,\N,3,3,finished,
206,1998,17,\N,\N,8,4,finished,
206,1998,3,\N,\N,5,5,finished,
206,1998,3,\N,\N,6,6,finished,
206,1998,15,\N,\N,12,7,finished,
206,1998,22,\N,\N,10,8,finished,
206,1998,22,\N,\N,9,9,finished,
206,1998,15,\N,\N,11,10,finished,
206,1998,20,\N,\N,13,11,finished,
206,1998,20,\N,\N,14,12,finished,
206,1998,18,\N,\N,20,R,DNF,
206,1998,6,\N,\N,1,R,DNF,
206,1998,25,\N,\N,17,R,accident,
206,1998,18,\N,\N,21,R,accident,
206,1998,24,\N,\N,16,R,DNF,
206,1998,24,\N,\N,19,R,DNF,
206,1998,21,\N,\N,15,R,DNF,
206,1998,17,\N,\N,7,R,DNF,
206,1998,21,\N,\N,18,R,accident,
206,1998,25,\N,\N,0,F,DNF,
207,1997,1,\N,\N,4,1,finished,
207,1997,6,\N,\N,3,2,finished,
207,1997,1,\N,\N,6,3,finished,
207,1997,22,\N,\N,10,4,finished,
207,1997,20,\N,\N,9,5,finished,
207,1997,15,\N,\N,13,6,finished,
207,1997,20,\N,\N,16,7,finished,
207,1997,3,\N,\N,2,8,finished,
207,1997,18,\N,\N,17,9,finished,
207,1997,21,\N,\N,22,10,finished,
207,1997,24,\N,\N,11,R,DNF,
207,1997,25,\N,\N,18,R,DNF,
207,1997,24,\N,\N,19,R,DNF,
207,1997,22,\N,\N,8,R,DNF,
207,1997,18,\N,\N,15,R,DNF,
207,1997,17,\N,\N,14,R,accident,
207,1997,25,\N,\N,21,R,accident,
207,1997,17,\N,\N,12,R,DNF,
207,1997,3,\N,\N,1,R,accident,
207,1997,6,\N,\N,5,R,accident,
207,1997,15,\N,\N,7,R,accident,
207,1997,21,\N,\N,20,W,DNF,
207,1997,26,\N,\N,23,F,DNF,
207,1997,26,\N,\N,24,F,DNF,
208,1997,3,\N,\N,1,1,finished,
208,1997,22,\N,\N,3,2,finished,
208,1997,20,\N,\N,5,3,finished,
208,1997,1,\N,\N,4,4,finished,
208,1997,6,\N,\N,2,5,finished,
208,1997,22,\N,\N,6,6,finished,
208,1997,15,\N,\N,13,7,finished,
208,1997,17,\N,\N,7,8,finished,
208,1997,3,\N,\N,8,9,finished,
208,1997,1,\N,\N,12,10,finished,
208,1997,15,\N,\N,19,11,finished,
208,1997,18,\N,\N,17,12,finished,
208,1997,25,\N,\N,22,13,finished,
208,1997,20,\N,\N,15,14,finished,
208,1997,25,\N,\N,21,15,finished,
208,1997,6,\N,\N,14,16,finished,
208,1997,21,\N,\N,9,17,finished,
208,1997,18,\N,\N,18,18,finished,
208,1997,17,\N,\N,10,R,DNF,
208,1997,24,\N,\N,11,R,DNF,
208,1997,21,\N,\N,16,R,DNF,
208,1997,24,\N,\N,20,R,accident,
209,1997,3,\N,\N,1,1,finished,
209,1997,6,\N,\N,7,2,finished,
209,1997,17,\N,\N,6,3,finished,
209,1997,15,\N,\N,8,4,finished,
209,1997,1,\N,\N,17,5,finished,
209,1997,22,\N,\N,12,6,finished,
209,1997,22,\N,\N,11,7,finished,
209,1997,25,\N,\N,19,8,finished,
209,1997,18,\N,\N,18,9,finished,
209,1997,24,\N,\N,15,10,finished,
209,1997,15,\N,\N,14,R,accident,
209,1997,21,\N,\N,22,R,DNF,
209,1997,20,\N,\N,20,R,DNF,
209,1997,25,\N,\N,16,R,DNF,
209,1997,18,\N,\N,21,R,accident,
209,1997,21,\N,\N,13,R,DNF,
209,1997,17,\N,\N,9,R,accident,
209,1997,24,\N,\N,5,R,DNF,
209,1997,20,\N,\N,3,R,DNF,
209,1997,3,\N,\N,2,R,DNF,
209,1997,6,\N,\N,4,R,accident,
209,1997,1,\N,\N,10,R,accident,
210,1997,3,\N,\N,2,1,finished,
210,1997,6,\N,\N,3,2,finished,
210,1997,6,\N,\N,9,3,finished,
210,1997,17,\N,\N,6,4,finished,
210,1997,22,\N,\N,14,5,finished,
210,1997,1,\N,\N,8,6,finished,
210,1997,15,\N,\N,12,7,finished,
210,1997,20,\N,\N,4,8,finished,
210,1997,25,\N,\N,19,9,finished,
210,1997,25,\N,\N,21,10,finished,
210,1997,18,\N,\N,22,11,finished,
210,1997,21,\N,\N,17,R,DNF,
210,1997,3,\N,\N,1,R,DNF,
210,1997,1,\N,\N,10,R,DNF,
210,1997,24,\N,\N,13,R,DNF,
210,1997,15,\N,\N,7,R,DNF,
210,1997,17,\N,\N,5,R,DNF,
210,1997,20,\N,\N,18,R,accident,
210,1997,21,\N,\N,15,R,accident,
210,1997,22,\N,\N,11,R,accident,
210,1997,24,\N,\N,16,R,accident,
210,1997,18,\N,\N,20,W,DNF,
211,1997,6,\N,\N,2,1,finished,
211,1997,24,\N,\N,10,2,finished,
211,1997,6,\N,\N,15,3,finished,
211,1997,20,\N,\N,12,4,finished,
211,1997,25,\N,\N,14,5,finished,
211,1997,17,\N,\N,4,6,finished,
211,1997,24,\N,\N,19,7,finished,
211,1997,25,\N,\N,22,8,finished,
211,1997,22,\N,\N,17,9,finished,
211,1997,18,\N,\N,20,10,finished,
211,1997,3,\N,\N,1,R,accident,
211,1997,20,\N,\N,21,R,accident,
211,1997,15,\N,\N,11,R,accident,
211,1997,22,\N,\N,9,R,accident,
211,1997,3,\N,\N,3,R,accident,
211,1997,17,\N,\N,6,R,accident,
211,1997,15,\N,\N,7,R,accident,
211,1997,18,\N,\N,18,R,accident,
211,1997,1,\N,\N,5,R,accident,
211,1997,1,\N,\N,8,R,accident,
211,1997,21,\N,\N,13,R,accident,
211,1997,21,\N,\N,16,R,accident,
212,1997,3,\N,\N,1,1,finished,
212,1997,20,\N,\N,12,2,finished,
212,1997,22,\N,\N,4,3,finished,
212,1997,6,\N,\N,7,4,finished,
212,1997,15,\N,\N,10,5,finished,
212,1997,1,\N,\N,3,6,finished,
212,1997,1,\N,\N,5,7,finished,
212,1997,3,\N,\N,2,8,finished,
212,1997,17,\N,\N,8,9,finished,
212,1997,22,\N,\N,6,10,finished,
212,1997,25,\N,\N,19,11,finished,
212,1997,6,\N,\N,11,12,finished,
212,1997,24,\N,\N,22,13,finished,
212,1997,15,\N,\N,13,14,finished,
212,1997,18,\N,\N,18,15,finished,
212,1997,21,\N,\N,21,R,DNF,
212,1997,17,\N,\N,9,R,DNF,
212,1997,24,\N,\N,17,R,DNF,
212,1997,25,\N,\N,14,R,DNF,
212,1997,20,\N,\N,16,R,DNF,
212,1997,21,\N,\N,15,R,DNF,
212,1997,18,\N,\N,20,R,DNF,
213,1997,6,\N,\N,1,1,finished,
213,1997,22,\N,\N,8,2,finished,
213,1997,17,\N,\N,6,3,finished,
213,1997,3,\N,\N,4,4,finished,
213,1997,15,\N,\N,13,5,finished,
213,1997,20,\N,\N,19,6,finished,
213,1997,1,\N,\N,5,7,finished,
213,1997,21,\N,\N,16,8,finished,
213,1997,21,\N,\N,15,9,finished,
213,1997,15,\N,\N,18,10,finished,
213,1997,20,\N,\N,10,11,accident,
213,1997,25,\N,\N,17,R,DNF,
213,1997,25,\N,\N,14,R,DNF,
213,1997,22,\N,\N,11,R,DNF,
213,1997,24,\N,\N,3,R,DNF,
213,1997,18,\N,\N,20,R,DNF,
213,1997,17,\N,\N,7,R,accident,
213,1997,18,\N,\N,22,R,accident,
213,1997,3,\N,\N,2,R,accident,
213,1997,1,\N,\N,9,R,DNF,
213,1997,6,\N,\N,12,R,accident,
213,1997,24,\N,\N,21,R,accident,
214,1997,6,\N,\N,1,1,finished,
214,1997,3,\N,\N,2,2,finished,
214,1997,6,\N,\N,5,3,finished,
214,1997,3,\N,\N,4,4,finished,
214,1997,22,\N,\N,8,5,finished,
214,1997,17,\N,\N,3,6,finished,
214,1997,1,\N,\N,9,7,accident,
214,1997,15,\N,\N,14,8,finished,
214,1997,17,\N,\N,11,9,finished,
214,1997,20,\N,\N,6,10,finished,
214,1997,18,\N,\N,21,11,finished,
214,1997,21,\N,\N,17,12,finished,
214,1997,25,\N,\N,19,R,DNF,
214,1997,22,\N,\N,7,R,accident,
214,1997,21,\N,\N,16,R,accident,
214,1997,15,\N,\N,20,R,accident,
214,1997,24,\N,\N,13,R,DNF,
214,1997,24,\N,\N,15,R,DNF,
214,1997,1,\N,\N,10,R,DNF,
214,1997,25,\N,\N,18,R,accident,
214,1997,20,\N,\N,12,R,accident,
214,1997,18,\N,\N,22,R,DNF,
215,1997,3,\N,\N,1,1,finished,
215,1997,22,\N,\N,11,2,finished,
215,1997,22,\N,\N,8,3,finished,
215,1997,1,\N,\N,6,4,finished,
215,1997,17,\N,\N,5,5,finished,
215,1997,21,\N,\N,12,6,finished,
215,1997,17,\N,\N,10,7,finished,
215,1997,20,\N,\N,13,8,finished,
215,1997,15,\N,\N,14,9,finished,
215,1997,18,\N,\N,21,10,finished,
215,1997,20,\N,\N,15,11,finished,
215,1997,1,\N,\N,3,R,DNF,
215,1997,24,\N,\N,16,R,DNF,
215,1997,25,\N,\N,20,R,DNF,
215,1997,6,\N,\N,7,R,DNF,
215,1997,25,\N,\N,18,R,DNF,
215,1997,15,\N,\N,9,R,DNF,
215,1997,6,\N,\N,4,R,DNF,
215,1997,24,\N,\N,22,R,DNF,
215,1997,21,\N,\N,17,R,DNF,
215,1997,3,\N,\N,2,R,accident,
215,1997,18,\N,\N,19,R,accident,
216,1997,22,\N,\N,1,1,finished,
216,1997,6,\N,\N,4,2,finished,
216,1997,1,\N,\N,3,3,finished,
216,1997,20,\N,\N,11,4,finished,
216,1997,17,\N,\N,7,5,finished,
216,1997,22,\N,\N,6,6,finished,
216,1997,20,\N,\N,17,7,finished,
216,1997,21,\N,\N,13,8,finished,
216,1997,15,\N,\N,18,9,finished,
216,1997,25,\N,\N,20,10,finished,
216,1997,17,\N,\N,2,11,finished,
216,1997,24,\N,\N,12,R,DNF,
216,1997,25,\N,\N,19,R,DNF,
216,1997,3,\N,\N,9,R,accident,
216,1997,24,\N,\N,15,R,DNF,
216,1997,18,\N,\N,22,R,DNF,
216,1997,15,\N,\N,14,R,accident,
216,1997,21,\N,\N,16,R,accident,
216,1997,1,\N,\N,8,R,DNF,
216,1997,3,\N,\N,5,R,accident,
216,1997,6,\N,\N,10,R,accident,
216,1997,18,\N,\N,21,R,DNF,
217,1997,3,\N,\N,2,1,finished,
217,1997,21,\N,\N,3,2,finished,
217,1997,15,\N,\N,10,3,finished,
217,1997,6,\N,\N,1,4,finished,
217,1997,17,\N,\N,14,5,finished,
217,1997,20,\N,\N,16,6,finished,
217,1997,20,\N,\N,12,7,finished,
217,1997,22,\N,\N,7,8,finished,
217,1997,6,\N,\N,5,9,accident,
217,1997,18,\N,\N,20,10,finished,
217,1997,22,\N,\N,9,11,finished,
217,1997,18,\N,\N,22,12,finished,
217,1997,25,\N,\N,21,13,finished,
217,1997,1,\N,\N,8,R,DNF,
217,1997,25,\N,\N,18,R,DNF,
217,1997,21,\N,\N,19,R,DNF,
217,1997,17,\N,\N,13,R,accident,
217,1997,3,\N,\N,6,R,DNF,
217,1997,24,\N,\N,11,R,DNF,
217,1997,1,\N,\N,4,R,DNF,
217,1997,15,\N,\N,15,R,DNF,
217,1997,24,\N,\N,17,R,accident,
218,1997,6,\N,\N,3,1,finished,
218,1997,17,\N,\N,4,2,finished,
218,1997,3,\N,\N,7,3,finished,
218,1997,15,\N,\N,11,4,finished,
218,1997,3,\N,\N,1,5,finished,
218,1997,22,\N,\N,15,6,finished,
218,1997,21,\N,\N,8,7,finished,
218,1997,22,\N,\N,2,8,finished,
218,1997,15,\N,\N,13,9,finished,
218,1997,6,\N,\N,17,10,finished,
218,1997,25,\N,\N,19,11,finished,
218,1997,24,\N,\N,18,12,finished,
218,1997,21,\N,\N,9,13,finished,
218,1997,18,\N,\N,20,14,finished,
218,1997,20,\N,\N,14,15,finished,
218,1997,1,\N,\N,5,D,DNF,
218,1997,25,\N,\N,21,R,accident,
218,1997,17,\N,\N,6,R,accident,
218,1997,1,\N,\N,10,R,accident,
218,1997,18,\N,\N,22,R,accident,
218,1997,24,\N,\N,12,R,DNF,
218,1997,20,\N,\N,16,R,DNF,
219,1997,1,\N,\N,6,1,finished,
219,1997,22,\N,\N,1,2,finished,
219,1997,3,\N,\N,2,3,finished,
219,1997,17,\N,\N,3,4,finished,
219,1997,3,\N,\N,4,5,finished,
219,1997,6,\N,\N,9,6,finished,
219,1997,22,\N,\N,7,7,finished,
219,1997,6,\N,\N,10,8,finished,
219,1997,1,\N,\N,5,9,finished,
219,1997,20,\N,\N,16,10,finished,
219,1997,20,\N,\N,15,11,finished,
219,1997,15,\N,\N,18,12,finished,
219,1997,24,\N,\N,11,13,finished,
219,1997,18,\N,\N,22,14,finished,
219,1997,21,\N,\N,14,R,DNF,
219,1997,17,\N,\N,8,R,accident,
219,1997,15,\N,\N,12,R,accident,
219,1997,25,\N,\N,19,R,DNF,
219,1997,24,\N,\N,13,R,DNF,
219,1997,25,\N,\N,20,R,DNF,
219,1997,18,\N,\N,21,R,accident,
219,1997,21,\N,\N,17,R,DNF,
220,1997,3,\N,\N,1,1,finished,
220,1997,1,\N,\N,10,2,finished,
220,1997,3,\N,\N,4,3,finished,
220,1997,17,\N,\N,14,4,finished,
220,1997,17,\N,\N,11,5,finished,
220,1997,6,\N,\N,9,6,finished,
220,1997,21,\N,\N,7,7,finished,
220,1997,15,\N,\N,12,8,finished,
220,1997,15,\N,\N,13,9,finished,
220,1997,22,\N,\N,18,10,finished,
220,1997,18,\N,\N,19,11,finished,
220,1997,25,\N,\N,20,12,finished,
220,1997,21,\N,\N,17,13,finished,
220,1997,24,\N,\N,5,14,accident,
220,1997,20,\N,\N,3,R,DNF,
220,1997,24,\N,\N,6,R,DNF,
220,1997,20,\N,\N,16,R,DNF,
220,1997,25,\N,\N,21,R,DNF,
220,1997,6,\N,\N,8,R,accident,
220,1997,22,\N,\N,15,R,accident,
220,1997,1,\N,\N,2,R,DNF,
220,1997,18,\N,\N,0,E,DNF,
221,1997,3,\N,\N,2,1,finished,
221,1997,22,\N,\N,10,2,finished,
221,1997,3,\N,\N,3,3,finished,
221,1997,22,\N,\N,7,4,finished,
221,1997,21,\N,\N,15,5,finished,
221,1997,20,\N,\N,11,6,finished,
221,1997,15,\N,\N,16,7,finished,
221,1997,21,\N,\N,13,8,finished,
221,1997,15,\N,\N,19,9,finished,
221,1997,25,\N,\N,20,10,finished,
221,1997,25,\N,\N,21,R,accident,
221,1997,1,\N,\N,1,R,DNF,
221,1997,24,\N,\N,9,R,DNF,
221,1997,1,\N,\N,6,R,DNF,
221,1997,24,\N,\N,12,R,DNF,
221,1997,6,\N,\N,14,R,DNF,
221,1997,20,\N,\N,17,R,DNF,
221,1997,6,\N,\N,5,R,DNF,
221,1997,18,\N,\N,18,R,DNF,
221,1997,18,\N,\N,22,R,accident,
221,1997,17,\N,\N,4,R,accident,
221,1997,17,\N,\N,8,R,accident,
222,1997,6,\N,\N,2,1,finished,
222,1997,3,\N,\N,6,2,finished,
222,1997,6,\N,\N,3,3,finished,
222,1997,1,\N,\N,4,4,finished,
222,1997,22,\N,\N,7,5,finished,
222,1997,15,\N,\N,8,6,finished,
222,1997,17,\N,\N,9,7,finished,
222,1997,22,\N,\N,5,8,finished,
222,1997,17,\N,\N,13,9,finished,
222,1997,1,\N,\N,11,10,DNF,
222,1997,21,\N,\N,17,11,finished,
222,1997,21,\N,\N,16,12,finished,
222,1997,25,\N,\N,21,13,finished,
222,1997,3,\N,\N,1,D,DNF,
222,1997,18,\N,\N,20,R,DNF,
222,1997,25,\N,\N,22,R,DNF,
222,1997,20,\N,\N,10,R,DNF,
222,1997,20,\N,\N,15,R,DNF,
222,1997,18,\N,\N,19,R,DNF,
222,1997,24,\N,\N,12,R,accident,
222,1997,24,\N,\N,14,R,accident,
222,1997,15,\N,\N,0,W,accident,
223,1997,1,\N,\N,5,1,finished,
223,1997,1,\N,\N,6,2,finished,
223,1997,3,\N,\N,1,3,finished,
223,1997,22,\N,\N,8,4,finished,
223,1997,6,\N,\N,7,5,finished,
223,1997,3,\N,\N,3,6,finished,
223,1997,20,\N,\N,9,7,finished,
223,1997,15,\N,\N,14,8,finished,
223,1997,24,\N,\N,11,9,finished,
223,1997,20,\N,\N,15,10,finished,
223,1997,17,\N,\N,17,11,finished,
223,1997,25,\N,\N,21,12,finished,
223,1997,22,\N,\N,10,13,finished,
223,1997,15,\N,\N,18,14,finished,
223,1997,18,\N,\N,20,15,finished,
223,1997,25,\N,\N,22,16,finished,
223,1997,18,\N,\N,19,17,finished,
223,1997,6,\N,\N,2,R,accident,
223,1997,21,\N,\N,4,R,DNF,
223,1997,17,\N,\N,16,R,DNF,
223,1997,24,\N,\N,12,R,DNF,
223,1997,21,\N,\N,13,R,accident,
224,1996,3,\N,\N,2,1,finished,
224,1996,3,\N,\N,1,2,finished,
224,1996,6,\N,\N,3,3,finished,
224,1996,22,\N,\N,7,4,finished,
224,1996,1,\N,\N,5,5,finished,
224,1996,25,\N,\N,10,6,finished,
224,1996,27,\N,\N,11,7,finished,
224,1996,15,\N,\N,9,8,finished,
224,1996,29,\N,\N,18,9,finished,
224,1996,27,\N,\N,20,10,finished,
224,1996,25,\N,\N,15,11,finished,
224,1996,18,\N,\N,17,R,DNF,
224,1996,6,\N,\N,4,R,DNF,
224,1996,18,\N,\N,16,R,DNF,
224,1996,17,\N,\N,8,R,DNF,
224,1996,1,\N,\N,13,R,DNF,
224,1996,29,\N,\N,12,R,DNF,
224,1996,22,\N,\N,6,R,accident,
224,1996,17,\N,\N,19,R,accident,
224,1996,15,\N,\N,14,R,accident,
224,1996,28,\N,\N,21,F,DNF,
224,1996,28,\N,\N,22,F,DNF,
225,1996,3,\N,\N,1,1,finished,
225,1996,22,\N,\N,5,2,finished,
225,1996,6,\N,\N,4,3,finished,
225,1996,1,\N,\N,7,4,finished,
225,1996,25,\N,\N,11,5,finished,
225,1996,27,\N,\N,15,6,finished,
225,1996,6,\N,\N,10,7,finished,
225,1996,27,\N,\N,22,8,finished,
225,1996,25,\N,\N,16,9,finished,
225,1996,18,\N,\N,18,10,finished,
225,1996,28,\N,\N,19,11,finished,
225,1996,17,\N,\N,6,12,accident,
225,1996,17,\N,\N,2,R,accident,
225,1996,15,\N,\N,9,R,DNF,
225,1996,1,\N,\N,14,R,accident,
225,1996,15,\N,\N,12,R,DNF,
225,1996,3,\N,\N,3,R,accident,
225,1996,22,\N,\N,8,R,DNF,
225,1996,28,\N,\N,20,R,accident,
225,1996,29,\N,\N,17,R,accident,
225,1996,29,\N,\N,13,R,DNF,
225,1996,18,\N,\N,21,R,accident,
226,1996,3,\N,\N,1,1,finished,
226,1996,3,\N,\N,3,2,finished,
226,1996,22,\N,\N,4,3,finished,
226,1996,17,\N,\N,6,4,finished,
226,1996,6,\N,\N,10,5,finished,
226,1996,29,\N,\N,7,6,finished,
226,1996,1,\N,\N,9,7,finished,
226,1996,27,\N,\N,12,8,finished,
226,1996,15,\N,\N,17,9,finished,
226,1996,28,\N,\N,22,10,finished,
226,1996,22,\N,\N,5,R,DNF,
226,1996,6,\N,\N,2,R,DNF,
226,1996,18,\N,\N,19,R,DNF,
226,1996,25,\N,\N,16,R,DNF,
226,1996,17,\N,\N,15,R,accident,
226,1996,18,\N,\N,14,R,accident,
226,1996,15,\N,\N,11,R,accident,
226,1996,27,\N,\N,18,R,DNF,
226,1996,25,\N,\N,13,R,DNF,
226,1996,29,\N,\N,20,R,DNF,
226,1996,28,\N,\N,21,R,accident,
226,1996,1,\N,\N,8,R,DNF,
227,1996,3,\N,\N,2,1,finished,
227,1996,6,\N,\N,3,2,finished,
227,1996,1,\N,\N,6,3,finished,
227,1996,3,\N,\N,1,4,finished,
227,1996,17,\N,\N,5,5,finished,
227,1996,17,\N,\N,11,6,finished,
227,1996,15,\N,\N,12,7,finished,
227,1996,1,\N,\N,9,8,finished,
227,1996,22,\N,\N,8,9,finished,
227,1996,27,\N,\N,17,10,finished,
227,1996,29,\N,\N,20,11,finished,
227,1996,18,\N,\N,19,12,finished,
227,1996,18,\N,\N,18,13,finished,
227,1996,25,\N,\N,14,D,DNF,
227,1996,25,\N,\N,16,D,DNF,
227,1996,15,\N,\N,10,R,DNF,
227,1996,29,\N,\N,13,R,DNF,
227,1996,27,\N,\N,15,R,accident,
227,1996,6,\N,\N,7,R,DNF,
227,1996,22,\N,\N,4,R,accident,
227,1996,28,\N,\N,21,F,DNF,
227,1996,28,\N,\N,22,F,DNF,
228,1996,3,\N,\N,2,1,finished,
228,1996,6,\N,\N,1,2,finished,
228,1996,22,\N,\N,7,3,finished,
228,1996,6,\N,\N,6,4,finished,
228,1996,17,\N,\N,9,5,finished,
228,1996,22,\N,\N,5,6,finished,
228,1996,27,\N,\N,17,7,finished,
228,1996,1,\N,\N,11,8,DNF,
228,1996,18,\N,\N,18,9,finished,
228,1996,28,\N,\N,21,10,finished,
228,1996,3,\N,\N,3,11,finished,
228,1996,27,\N,\N,13,R,DNF,
228,1996,25,\N,\N,16,R,accident,
228,1996,1,\N,\N,4,R,DNF,
228,1996,29,\N,\N,20,R,DNF,
228,1996,29,\N,\N,14,R,DNF,
228,1996,17,\N,\N,12,R,accident,
228,1996,15,\N,\N,10,R,DNF,
228,1996,18,\N,\N,19,R,DNF,
228,1996,15,\N,\N,15,R,DNF,
228,1996,25,\N,\N,8,R,DNF,
228,1996,28,\N,\N,22,F,DNF,
229,1996,27,\N,\N,14,1,finished,
229,1996,1,\N,\N,5,2,finished,
229,1996,15,\N,\N,13,3,finished,
229,1996,15,\N,\N,9,4,finished,
229,1996,25,\N,\N,11,5,accident,
229,1996,1,\N,\N,8,6,accident,
229,1996,6,\N,\N,7,7,accident,
229,1996,3,\N,\N,10,R,accident,
229,1996,22,\N,\N,3,R,DNF,
229,1996,28,\N,\N,21,R,accident,
229,1996,3,\N,\N,2,R,DNF,
229,1996,17,\N,\N,16,R,accident,
229,1996,22,\N,\N,4,R,DNF,
229,1996,27,\N,\N,17,R,DNF,
229,1996,29,\N,\N,20,R,accident,
229,1996,25,\N,\N,15,R,accident,
229,1996,6,\N,\N,1,R,accident,
229,1996,17,\N,\N,6,R,accident,
229,1996,18,\N,\N,19,R,accident,
229,1996,18,\N,\N,18,R,accident,
229,1996,29,\N,\N,12,R,accident,
229,1996,28,\N,\N,22,F,accident,
230,1996,6,\N,\N,3,1,finished,
230,1996,22,\N,\N,4,2,finished,
230,1996,3,\N,\N,2,3,finished,
230,1996,15,\N,\N,11,4,finished,
230,1996,1,\N,\N,10,5,finished,
230,1996,27,\N,\N,17,6,finished,
230,1996,29,\N,\N,13,R,accident,
230,1996,17,\N,\N,7,R,DNF,
230,1996,22,\N,\N,5,R,accident,
230,1996,15,\N,\N,9,R,accident,
230,1996,17,\N,\N,15,R,DNF,
230,1996,25,\N,\N,12,D,DNF,
230,1996,3,\N,\N,1,R,accident,
230,1996,25,\N,\N,16,R,DNF,
230,1996,6,\N,\N,6,R,accident,
230,1996,27,\N,\N,8,R,accident,
230,1996,18,\N,\N,19,R,accident,
230,1996,1,\N,\N,14,R,accident,
230,1996,29,\N,\N,20,R,accident,
230,1996,18,\N,\N,18,R,accident,
230,1996,28,\N,\N,21,F,DNF,
230,1996,28,\N,\N,22,F,DNF,
231,1996,3,\N,\N,1,1,finished,
